account_id,symbol,trade_date,quantity,price
ACC-0156,COIN,2025-12-16,-32,281.42
ACC-0156,SOFI,2026-04-22,21,18.91
ACC-0157,DIS,2025-06-03,34,280.31
ACC-0157,MRVL,2025-06-11,-44,195.80
ACC-0157,AMD,2025-06-26,-48,24.35
ACC-0157,MRVL,2025-07-01,-53,180.12
ACC-0157,DIS,2025-07-04,-16,293.58
ACC-0157,MRVL,2025-07-08,-24,178.58
ACC-0157,DIS,2025-07-17,23,300.11
ACC-0157,SPY,2025-08-01,-25,148.60
ACC-0157,MRVL,2025-08-05,-48,175.39
ACC-0157,MRVL,2025-08-11,-5,176.49
ACC-0157,DIS,2025-08-14,-49,262.55
ACC-0157,MRVL,2025-08-25,41,175.69
ACC-0157,GOOGL,2025-09-04,-1,144.54
ACC-0157,DIS,2025-09-25,16,262.54
ACC-0157,DIS,2025-10-21,53,247.18
ACC-0157,MRVL,2025-10-28,-52,155.18
ACC-0157,MRVL,2025-11-06,48,155.13
ACC-0157,DIS,2025-11-10,26,244.58
ACC-0157,DIS,2025-11-24,13,221.02
ACC-0157,MRVL,2025-12-01,-52,155.95
ACC-0157,MRVL,2025-12-09,39,172.95
ACC-0157,DIS,2025-12-11,-17,227.02
ACC-0157,DIS,2025-12-15,24,235.05
ACC-0157,VRT,2025-12-18,52,85.75
ACC-0157,MRVL,2025-12-25,38,174.49
ACC-0157,DIS,2026-01-01,11,229.55
ACC-0157,DIS,2026-01-14,-54,223.72
ACC-0157,DIS,2026-01-16,48,216.24
ACC-0157,DIS,2026-01-21,-48,208.52
ACC-0157,DIS,2026-01-23,-32,205.68
ACC-0157,MRVL,2026-02-11,20,158.56
ACC-0157,DIS,2026-02-16,-35,169.34
ACC-0157,MRVL,2026-02-19,-5,161.81
ACC-0157,DIS,2026-02-20,-8,170.66
ACC-0157,RIVN,2026-02-23,53,393.76
ACC-0157,MRVL,2026-02-24,-45,159.37
ACC-0157,MRVL,2026-02-25,-4,163.81
ACC-0157,DIS,2026-03-02,25,174.84
ACC-0157,DIS,2026-03-10,-48,172.30
ACC-0157,DIS,2026-03-16,56,172.23
ACC-0157,MRVL,2026-03-17,9,178.26
ACC-0157,DIS,2026-03-27,-39,176.12
ACC-0157,BA,2026-03-30,16,485.95
ACC-0157,UNH,2026-04-01,-56,120.73
ACC-0157,UNH,2026-04-03,-19,125.65
ACC-0157,MRVL,2026-04-09,-32,171.71
ACC-0157,MRVL,2026-04-13,-24,167.57
ACC-0157,DIS,2026-04-14,23,194.59
ACC-0157,VRT,2026-04-15,48,111.71
ACC-0157,MRVL,2026-04-21,-43,180.39
ACC-0157,MRVL,2026-04-22,37,185.44
ACC-0157,DIS,2026-04-27,-23,207.02
ACC-0157,DIS,2026-04-29,-22,213.50
ACC-0157,MRVL,2026-04-30,-19,195.82
ACC-0157,DIS,2026-05-05,-8,225.82
ACC-0157,DIS,2026-05-08,-17,217.17
ACC-0157,MRVL,2026-05-19,29,186.55
ACC-0157,DIS,2026-05-20,-18,207.73
ACC-0157,MRVL,2026-05-21,-20,187.35
ACC-0157,DIS,2026-06-01,38,225.69
ACC-0157,DIS,2026-06-04,-10,214.71
ACC-0157,DIS,2026-06-17,37,257.43
ACC-0157,DIS,2026-06-25,32,249.05
ACC-0157,DIS,2026-06-29,-39,248.97
ACC-0157,DIS,2026-07-08,3,253.50
ACC-0157,DIS,2026-07-16,-36,284.79
ACC-0157,MRVL,2026-07-28,-37,182.60
ACC-0157,DIS,2026-07-30,2,320.75
ACC-0158,SMCI,2025-07-09,22,141.52
ACC-0158,SNAP,2025-07-25,4,13.73
ACC-0158,TSLA,2025-09-08,3,178.60
ACC-0158,SMCI,2025-09-24,-15,170.20
ACC-0158,SMCI,2025-09-30,-20,168.22
ACC-0158,SMCI,2025-11-12,-33,143.72
ACC-0158,SMCI,2025-11-27,33,145.85
ACC-0158,TSLA,2025-12-17,40,229.99
ACC-0158,TSLA,2026-01-01,-18,259.97
ACC-0158,SMCI,2026-01-02,-36,164.17
ACC-0158,BA,2026-01-19,47,354.78
ACC-0158,DIS,2026-01-20,-55,211.35
ACC-0158,TSLA,2026-01-29,-48,249.88
ACC-0158,SMCI,2026-03-11,60,193.75
ACC-0158,COIN,2026-03-26,-33,224.33
ACC-0158,SMCI,2026-04-24,46,175.22
ACC-0158,TSLA,2026-05-13,-48,233.74
ACC-0158,TSLA,2026-08-28,7,306.84
ACC-0159,SOFI,2025-06-05,41,37.78
ACC-0159,PYPL,2025-06-09,29,15.89
ACC-0159,SOFI,2025-06-10,38,40.05
ACC-0159,PLTR,2025-06-26,-50,175.42
ACC-0159,SOFI,2025-06-27,-16,41.21
ACC-0159,SOFI,2025-07-09,33,36.13
ACC-0159,PLTR,2025-07-16,-44,190.28
ACC-0159,SOFI,2025-07-21,37,39.21
ACC-0159,PLTR,2025-08-15,36,193.55
ACC-0159,SOFI,2025-08-18,59,38.95
ACC-0159,PLTR,2025-08-19,-28,187.38
ACC-0159,MSTR,2025-08-28,-19,63.82
ACC-0159,PLTR,2025-09-30,-43,204.52
ACC-0159,PLTR,2025-10-17,-16,187.61
ACC-0159,PLTR,2025-10-22,24,195.43
ACC-0159,PLTR,2025-10-31,-15,208.47
ACC-0159,SOFI,2025-11-06,-2,29.28
ACC-0159,PLTR,2025-11-18,-24,201.14
ACC-0159,PLTR,2025-11-25,-28,196.48
ACC-0159,SOFI,2025-12-09,52,23.08
ACC-0159,PLTR,2025-12-15,-20,201.69
ACC-0159,PLTR,2025-12-16,30,207.50
ACC-0159,PLTR,2025-12-18,-47,209.63
ACC-0159,TSLA,2025-12-19,52,233.18
ACC-0159,PLTR,2026-02-02,47,184.83
ACC-0159,PLTR,2026-02-04,-27,188.58
ACC-0159,PLTR,2026-02-13,-33,176.89
ACC-0159,SOFI,2026-02-18,23,19.54
ACC-0159,BA,2026-03-06,-41,458.63
ACC-0159,PLTR,2026-03-09,-1,180.76
ACC-0159,AVGO,2026-03-20,-22,225.98
ACC-0159,SOFI,2026-03-30,-31,20.17
ACC-0159,SOFI,2026-04-01,11,21.37
ACC-0159,SOFI,2026-04-13,5,21.44
ACC-0159,SOFI,2026-04-22,11,18.98
ACC-0159,PLTR,2026-04-24,-14,173.70
ACC-0159,DIS,2026-05-06,53,227.26
ACC-0159,PLTR,2026-05-08,8,190.72
ACC-0159,PLTR,2026-06-01,21,209.78
ACC-0159,PLTR,2026-06-03,42,212.65
ACC-0159,SOFI,2026-06-05,-33,17.23
ACC-0159,PLTR,2026-06-09,2,212.30
ACC-0159,SOFI,2026-06-30,10,18.33
ACC-0159,SOFI,2026-07-02,2,18.74
ACC-0159,PLTR,2026-07-21,16,192.61
ACC-0159,SOFI,2026-07-22,38,18.64
ACC-0159,PLTR,2026-07-29,-19,208.51
ACC-0159,PLTR,2026-08-11,24,211.33
ACC-0159,SOFI,2026-08-14,-16,16.98
ACC-0159,MSTR,2026-08-31,5,68.71
ACC-0159,PLTR,2026-09-01,38,193.21
ACC-0160,AMD,2025-06-05,-29,23.38
ACC-0160,GOOGL,2025-06-10,36,165.84
ACC-0160,META,2025-07-02,5,402.18
ACC-0160,GOOGL,2025-07-09,-10,168.49
ACC-0160,GOOGL,2025-07-23,32,147.73
ACC-0160,META,2025-07-29,12,411.60
ACC-0160,META,2025-08-04,-27,394.06
ACC-0160,META,2025-08-07,41,394.76
ACC-0160,GOOGL,2025-08-21,-51,144.95
ACC-0160,GOOGL,2025-09-09,35,147.36
ACC-0160,META,2025-09-16,6,376.25
ACC-0160,MSTR,2025-09-17,28,64.84
ACC-0160,GOOGL,2025-09-29,23,137.52
ACC-0160,GOOGL,2025-10-02,-38,132.08
ACC-0160,GOOGL,2025-10-03,-34,132.11
ACC-0160,META,2025-10-10,-48,363.97
ACC-0160,META,2025-10-20,54,373.98
ACC-0160,GOOGL,2025-10-30,4,134.84
ACC-0160,GOOGL,2025-12-02,-51,128.60
ACC-0160,GOOGL,2025-12-29,-48,112.42
ACC-0160,META,2026-01-02,-31,452.04
ACC-0160,XOM,2026-01-07,-53,328.07
ACC-0160,GOOGL,2026-01-08,-49,112.16
ACC-0160,GOOGL,2026-01-09,23,113.49
ACC-0160,META,2026-01-16,-38,469.07
ACC-0160,QQQ,2026-01-20,59,233.68
ACC-0160,GOOGL,2026-01-22,44,117.54
ACC-0160,GOOGL,2026-01-23,4,118.72
ACC-0160,META,2026-02-16,31,544.39
ACC-0160,GOOGL,2026-02-25,-51,135.24
ACC-0160,GOOGL,2026-02-27,33,135.28
ACC-0160,BA,2026-03-02,40,462.90
ACC-0160,IREN,2026-03-20,-35,287.21
ACC-0160,META,2026-04-09,-34,530.37
ACC-0160,GOOGL,2026-04-13,-34,125.92
ACC-0160,META,2026-04-14,-8,523.33
ACC-0160,META,2026-04-16,44,525.71
ACC-0160,QQQ,2026-04-24,-1,265.51
ACC-0160,META,2026-04-28,40,521.93
ACC-0160,META,2026-05-15,38,525.90
ACC-0160,META,2026-05-19,-9,518.54
ACC-0160,GOOGL,2026-06-01,-32,128.12
ACC-0160,META,2026-06-12,34,518.76
ACC-0160,META,2026-06-16,59,493.12
ACC-0160,GOOGL,2026-06-24,30,129.75
ACC-0160,META,2026-07-10,10,514.46
ACC-0160,HOOD,2026-07-20,16,151.27
ACC-0160,GOOGL,2026-07-27,12,131.56
ACC-0160,GOOGL,2026-07-30,-32,130.74
ACC-0160,META,2026-08-07,-27,508.43
ACC-0160,META,2026-08-18,-42,547.74
ACC-0160,SOXL,2026-08-19,-11,221.88
ACC-0160,GOOGL,2026-08-24,-59,130.03
ACC-0160,GOOGL,2026-09-03,4,135.46
ACC-0161,AMZN,2025-06-05,-13,99.44
ACC-0161,RIVN,2025-06-24,39,420.34
ACC-0161,RIVN,2025-07-02,35,408.42
ACC-0161,AMZN,2025-07-09,26,98.78
ACC-0161,RIVN,2025-07-14,31,412.93
ACC-0161,IREN,2025-07-17,10,181.88
ACC-0161,RIVN,2025-07-24,36,394.08
ACC-0161,RIVN,2025-07-31,47,401.53
ACC-0161,MSTR,2025-08-01,11,67.58
ACC-0161,RIVN,2025-08-20,-23,432.52
ACC-0161,RIVN,2025-08-21,48,432.39
ACC-0161,AMZN,2025-08-25,9,101.55
ACC-0161,AMZN,2025-08-26,-20,101.70
ACC-0161,RIVN,2025-09-01,51,401.02
ACC-0161,AMZN,2025-09-02,-1,105.41
ACC-0161,AMZN,2025-09-17,-47,102.05
ACC-0161,RIVN,2025-09-22,-48,372.33
ACC-0161,RIVN,2025-10-13,33,416.00
ACC-0161,RIVN,2025-10-23,-39,409.67
ACC-0161,AMZN,2025-11-03,-30,111.58
ACC-0161,RIVN,2025-11-06,-44,398.31
ACC-0161,AMZN,2025-11-07,29,114.21
ACC-0161,RIVN,2025-11-11,-52,403.81
ACC-0161,AMZN,2025-11-26,13,129.02
ACC-0161,AMZN,2025-12-01,-23,129.40
ACC-0161,RIVN,2025-12-12,-51,399.95
ACC-0161,RIVN,2026-01-02,4,413.54
ACC-0161,AMD,2026-01-07,13,22.58
ACC-0161,BA,2026-01-08,-14,343.61
ACC-0161,AMZN,2026-01-13,-19,136.61
ACC-0161,AMZN,2026-01-14,39,136.01
ACC-0161,AMZN,2026-01-19,-35,129.22
ACC-0161,HOOD,2026-02-02,-60,160.26
ACC-0161,AMZN,2026-02-10,58,128.14
ACC-0161,RIVN,2026-02-12,31,427.72
ACC-0161,RIVN,2026-02-13,-57,430.99
ACC-0161,AMZN,2026-02-16,-21,126.65
ACC-0161,RIVN,2026-03-02,-40,416.14
ACC-0161,RIVN,2026-03-06,-5,436.02
ACC-0161,AMZN,2026-03-16,41,130.96
ACC-0161,RIVN,2026-03-17,-51,472.51
ACC-0161,RIVN,2026-03-18,-44,479.85
ACC-0161,RIVN,2026-03-30,10,497.61
ACC-0161,AMZN,2026-04-06,29,141.92
ACC-0161,AMZN,2026-04-07,-44,139.03
ACC-0161,SMCI,2026-04-21,-23,172.43
ACC-0161,AMZN,2026-04-27,32,150.55
ACC-0161,RIVN,2026-05-05,9,433.73
ACC-0161,AMZN,2026-05-07,-2,148.67
ACC-0161,AMZN,2026-05-11,-48,154.43
ACC-0161,RIVN,2026-05-12,-50,425.19
ACC-0161,AMZN,2026-05-18,-39,149.79
ACC-0161,AMZN,2026-05-19,-38,149.71
ACC-0161,AMZN,2026-05-21,40,154.80
ACC-0161,VRT,2026-05-22,28,115.18
ACC-0161,RIVN,2026-05-25,4,424.85
ACC-0161,RIVN,2026-05-29,-57,423.98
ACC-0161,RIVN,2026-06-01,49,431.73
ACC-0161,AMZN,2026-06-02,-56,155.60
ACC-0161,AMZN,2026-06-04,-12,147.58
ACC-0161,RIVN,2026-06-08,-25,412.87
ACC-0161,RIVN,2026-06-17,22,406.73
ACC-0161,AMZN,2026-06-23,26,159.01
ACC-0161,PYPL,2026-06-26,-27,14.20
ACC-0161,XOM,2026-06-29,5,322.67
ACC-0161,AMZN,2026-07-01,34,150.06
ACC-0161,RIVN,2026-07-22,2,443.10
ACC-0161,RIVN,2026-08-03,29,445.48
ACC-0161,AMZN,2026-08-06,-24,138.87
ACC-0161,RIVN,2026-08-11,6,476.47
ACC-0161,AMZN,2026-08-13,43,143.80
ACC-0161,RIVN,2026-08-19,-54,481.06
ACC-0161,AMZN,2026-08-20,51,136.94
ACC-0161,AMZN,2026-08-24,-32,138.67
ACC-0161,AMZN,2026-08-31,46,145.65
ACC-0161,AMZN,2026-09-04,-29,138.37
ACC-0162,DIS,2025-06-19,24,271.55
ACC-0162,SMCI,2025-09-05,-42,181.59
ACC-0162,SMCI,2025-10-08,-40,157.95
ACC-0162,DIS,2025-12-16,47,236.74
ACC-0162,DIS,2026-01-09,35,230.92
ACC-0162,DIS,2026-01-15,40,222.59
ACC-0162,MU,2026-04-22,17,224.36
ACC-0162,SMCI,2026-05-11,29,178.27
ACC-0163,AMD,2025-07-16,23,25.02
ACC-0163,PYPL,2025-09-10,49,14.46
ACC-0163,XOM,2025-10-07,42,260.61
ACC-0163,PYPL,2025-11-10,-55,14.15
ACC-0163,PYPL,2025-11-20,-39,14.43
ACC-0163,PYPL,2025-12-02,-56,14.67
ACC-0163,AMD,2025-12-15,-8,25.84
ACC-0163,AMD,2026-03-02,13,23.33
ACC-0163,AMD,2026-04-06,19,27.53
ACC-0164,GOOGL,2025-06-02,35,169.37
ACC-0164,AMD,2025-06-11,22,24.71
ACC-0164,GOOGL,2025-06-23,-39,167.77
ACC-0164,SMCI,2025-07-07,29,140.68
ACC-0164,GOOGL,2025-08-07,5,143.26
ACC-0164,AAPL,2025-08-08,-56,122.62
ACC-0164,SMCI,2025-08-19,26,161.35
ACC-0164,SMCI,2025-09-01,33,186.44
ACC-0164,AAPL,2025-09-12,44,103.94
ACC-0164,AAPL,2025-09-24,-20,116.64
ACC-0164,GOOGL,2025-10-13,-52,137.07
ACC-0164,AAPL,2025-10-28,-52,117.15
ACC-0164,VRT,2025-11-03,58,98.45
ACC-0164,AAPL,2025-11-07,57,120.17
ACC-0164,AAPL,2025-11-28,-39,126.47
ACC-0164,GOOGL,2025-12-15,-43,130.23
ACC-0164,AAPL,2025-12-16,-27,133.70
ACC-0164,SMCI,2025-12-22,-9,159.66
ACC-0164,BA,2026-02-27,29,468.59
ACC-0164,SNAP,2026-03-18,-35,18.32
ACC-0164,AAPL,2026-03-19,18,144.06
ACC-0164,SMCI,2026-03-23,3,195.11
ACC-0164,PLTR,2026-03-27,-56,187.52
ACC-0164,SMCI,2026-04-02,-39,178.70
ACC-0164,AAPL,2026-04-07,-22,153.46
ACC-0164,AAPL,2026-04-16,-28,150.80
ACC-0164,GOOGL,2026-05-26,44,131.20
ACC-0164,GOOGL,2026-06-01,4,127.99
ACC-0164,SMCI,2026-06-24,-12,169.39
ACC-0164,AAPL,2026-07-20,-52,125.47
ACC-0164,AAPL,2026-07-24,-21,126.70
ACC-0164,CRWD,2026-07-29,10,570.04
ACC-0164,SMCI,2026-07-31,44,153.92
ACC-0165,SOXL,2025-06-02,40,216.76
ACC-0165,SOXL,2025-06-10,-4,234.58
ACC-0165,MRVL,2025-06-12,-48,191.72
ACC-0165,MU,2025-06-16,10,170.63
ACC-0165,SOXL,2025-06-23,-50,261.76
ACC-0165,MRVL,2025-06-26,-45,192.00
ACC-0165,MRVL,2025-07-07,-18,180.38
ACC-0165,MRVL,2025-07-08,-25,178.28
ACC-0165,MRVL,2025-07-09,47,172.83
ACC-0165,MRVL,2025-07-15,25,179.41
ACC-0165,MRVL,2025-07-28,-33,179.14
ACC-0165,SOXL,2025-07-30,52,255.90
ACC-0165,SOXL,2025-07-31,23,258.99
ACC-0165,MRVL,2025-08-08,42,175.13
ACC-0165,MRVL,2025-08-18,-53,184.97
ACC-0165,MRVL,2025-08-22,29,184.98
ACC-0165,SOXL,2025-08-25,46,224.61
ACC-0165,SOXL,2025-09-02,35,235.96
ACC-0165,SOXL,2025-09-03,-45,241.19
ACC-0165,SOXL,2025-09-04,18,227.68
ACC-0165,SOXL,2025-09-10,55,230.47
ACC-0165,MRVL,2025-09-15,51,158.61
ACC-0165,SOXL,2025-09-24,29,223.36
ACC-0165,SOXL,2025-09-26,-57,211.37
ACC-0165,META,2025-09-30,34,350.78
ACC-0165,SOXL,2025-10-02,-31,218.12
ACC-0165,MRVL,2025-10-09,-51,157.36
ACC-0165,SOXL,2025-10-29,45,225.72
ACC-0165,SOXL,2025-11-26,-14,234.87
ACC-0165,MRVL,2025-12-18,44,175.26
ACC-0165,AVGO,2025-12-19,-40,331.52
ACC-0165,MRVL,2026-01-15,-19,153.64
ACC-0165,MRVL,2026-01-23,57,150.65
ACC-0165,SOXL,2026-02-06,-27,213.18
ACC-0165,MRVL,2026-02-12,-30,162.47
ACC-0165,MRVL,2026-02-25,-29,163.57
ACC-0165,INTC,2026-03-04,-36,244.86
ACC-0165,SOXL,2026-03-06,41,225.99
ACC-0165,MRVL,2026-03-09,21,168.15
ACC-0165,MRVL,2026-03-11,-7,166.98
ACC-0165,MRVL,2026-03-13,-5,175.87
ACC-0165,SOXL,2026-03-26,42,234.90
ACC-0165,SOXL,2026-03-30,-38,228.74
ACC-0165,SOXL,2026-03-31,14,219.92
ACC-0165,SOXL,2026-04-03,22,227.24
ACC-0165,SOXL,2026-04-08,50,228.81
ACC-0165,SOXL,2026-04-14,49,233.15
ACC-0165,SOXL,2026-04-16,23,227.38
ACC-0165,MRVL,2026-04-17,-60,176.07
ACC-0165,SOXL,2026-04-21,-12,223.70
ACC-0165,SOXL,2026-04-22,32,225.46
ACC-0165,MRVL,2026-04-23,-49,191.68
ACC-0165,GOOGL,2026-04-24,-55,122.26
ACC-0165,MRVL,2026-04-29,-55,189.65
ACC-0165,SOXL,2026-05-01,-44,232.80
ACC-0165,SOXL,2026-05-04,-41,234.74
ACC-0165,SHOP,2026-05-11,13,357.80
ACC-0165,MRVL,2026-05-25,-29,183.89
ACC-0165,SOXL,2026-06-17,24,237.42
ACC-0165,MRVL,2026-06-30,-53,170.28
ACC-0165,RIVN,2026-07-02,40,443.87
ACC-0165,SOXL,2026-07-03,-5,234.64
ACC-0165,MRVL,2026-07-07,21,169.48
ACC-0165,SOXL,2026-07-09,-41,227.85
ACC-0165,SOXL,2026-07-10,3,218.75
ACC-0165,MRVL,2026-07-15,45,184.27
ACC-0165,MRVL,2026-07-20,21,189.27
ACC-0165,SOXL,2026-07-27,59,217.89
ACC-0165,CRWD,2026-08-06,4,515.21
ACC-0165,MRVL,2026-08-12,38,194.65
ACC-0165,MRVL,2026-08-17,-21,193.71
ACC-0165,GOOGL,2026-08-20,19,134.08
ACC-0165,SOXL,2026-08-26,52,214.29
ACC-0165,MRVL,2026-08-27,-25,192.77
ACC-0165,MRVL,2026-08-31,12,204.74
ACC-0165,SOFI,2026-09-03,-60,16.11
ACC-0166,MSTR,2025-06-02,-17,53.65
ACC-0166,SOXL,2025-06-19,31,266.38
ACC-0166,NFLX,2025-06-20,6,245.05
ACC-0166,AAPL,2025-06-30,-37,128.36
ACC-0166,RIVN,2025-07-04,57,409.76
ACC-0166,RIVN,2025-07-08,-23,403.71
ACC-0166,RIVN,2025-07-15,58,417.58
ACC-0166,SOXL,2025-07-16,-53,244.67
ACC-0166,SOXL,2025-07-22,52,251.60
ACC-0166,SOXL,2025-07-24,32,251.86
ACC-0166,AVGO,2025-08-07,-32,230.52
ACC-0166,SOXL,2025-08-08,-54,260.52
ACC-0166,SOXL,2025-08-28,24,221.61
ACC-0166,RIVN,2025-08-29,-48,414.92
ACC-0166,RIVN,2025-09-03,-33,392.13
ACC-0166,RIVN,2025-09-25,44,406.66
ACC-0166,RIVN,2025-09-26,-55,416.77
ACC-0166,UNH,2025-10-10,3,86.74
ACC-0166,RIVN,2025-10-17,-11,408.99
ACC-0166,PLTR,2025-10-30,34,211.79
ACC-0166,SOXL,2025-11-05,-20,212.06
ACC-0166,SOXL,2025-11-11,-10,209.05
ACC-0166,SOXL,2025-11-27,23,233.65
ACC-0166,RIVN,2025-12-11,-42,405.37
ACC-0166,SOXL,2025-12-17,6,206.68
ACC-0166,WMT,2025-12-19,15,132.87
ACC-0166,SPY,2025-12-24,-10,175.21
ACC-0166,RIVN,2026-01-13,23,423.43
ACC-0166,RIVN,2026-01-19,49,396.59
ACC-0166,RIVN,2026-02-02,-19,387.02
ACC-0166,RIVN,2026-02-06,-25,398.99
ACC-0166,RIVN,2026-02-19,20,391.32
ACC-0166,SOXL,2026-03-04,57,232.51
ACC-0166,SOXL,2026-03-06,45,224.87
ACC-0166,RIVN,2026-03-10,51,460.57
ACC-0166,SOXL,2026-03-31,-20,219.63
ACC-0166,RIVN,2026-04-01,-42,487.13
ACC-0166,RIVN,2026-04-02,26,485.01
ACC-0166,SOXL,2026-04-14,29,234.53
ACC-0166,RIVN,2026-06-03,-18,430.12
ACC-0166,SOXL,2026-06-09,11,235.05
ACC-0166,DIS,2026-06-15,43,257.45
ACC-0166,RIVN,2026-07-06,-32,432.37
ACC-0166,RIVN,2026-07-08,36,429.82
ACC-0166,RIVN,2026-07-13,-59,431.50
ACC-0166,SOXL,2026-07-27,21,218.35
ACC-0166,RIVN,2026-08-14,38,478.68
ACC-0166,SOXL,2026-08-24,-36,213.23
ACC-0166,RIVN,2026-08-25,-45,473.45
ACC-0166,RIVN,2026-08-31,-8,472.35
ACC-0166,SOXL,2026-09-03,37,212.12
ACC-0167,AVGO,2025-08-01,-27,232.65
ACC-0167,AVGO,2025-08-29,-24,242.24
ACC-0167,AVGO,2025-09-01,-4,246.46
ACC-0167,TSM,2025-09-04,25,271.29
ACC-0167,TSM,2025-09-08,-50,282.26
ACC-0167,TSM,2025-09-25,40,301.36
ACC-0167,AVGO,2025-10-06,-20,299.61
ACC-0167,TSM,2025-10-09,-10,276.96
ACC-0167,AVGO,2025-10-15,-18,281.91
ACC-0167,TSM,2025-11-20,16,230.75
ACC-0167,UBER,2025-12-09,-60,206.60
ACC-0167,TSM,2026-01-12,-25,228.09
ACC-0167,TSM,2026-02-11,-57,228.60
ACC-0167,TSM,2026-02-23,-27,249.17
ACC-0167,AVGO,2026-03-26,-22,224.92
ACC-0167,AVGO,2026-05-06,17,190.29
ACC-0167,AVGO,2026-05-11,30,180.95
ACC-0167,AVGO,2026-06-10,30,175.36
ACC-0167,TSM,2026-07-07,14,205.69
ACC-0167,AVGO,2026-07-08,40,196.08
ACC-0167,TSM,2026-07-16,-26,206.07
ACC-0167,TSM,2026-08-04,-52,191.07
ACC-0167,AVGO,2026-08-13,45,215.39
ACC-0168,DIS,2025-06-04,-9,277.39
ACC-0168,AMZN,2025-06-25,15,96.33
ACC-0168,AMZN,2025-07-28,46,88.77
ACC-0168,TSM,2025-07-29,56,291.12
ACC-0168,TSM,2025-08-12,36,265.65
ACC-0168,SHOP,2025-08-14,-11,335.54
ACC-0168,SNAP,2025-08-21,14,13.97
ACC-0168,UNH,2025-09-10,-12,85.20
ACC-0168,AMZN,2025-09-26,-41,106.97
ACC-0168,AMZN,2025-10-01,56,107.16
ACC-0168,AMZN,2025-11-05,-12,111.15
ACC-0168,AMZN,2025-11-25,23,127.57
ACC-0168,TSM,2025-12-03,-47,205.72
ACC-0168,AMZN,2026-01-08,40,139.98
ACC-0168,DIS,2026-01-28,-17,197.66
ACC-0168,DIS,2026-01-30,20,196.49
ACC-0168,TSM,2026-02-11,-6,229.14
ACC-0168,TSM,2026-02-19,12,242.55
ACC-0168,TSM,2026-02-23,-6,248.40
ACC-0168,AMZN,2026-03-10,33,136.00
ACC-0168,TSM,2026-03-19,14,255.34
ACC-0168,AMZN,2026-03-30,53,141.15
ACC-0168,NVDA,2026-04-24,54,321.51
ACC-0168,DIS,2026-04-29,-21,214.61
ACC-0168,DIS,2026-05-25,-46,215.06
ACC-0168,TSM,2026-05-27,34,238.12
ACC-0168,DIS,2026-06-05,19,224.48
ACC-0168,AMZN,2026-06-23,35,158.66
ACC-0168,TSM,2026-07-08,-27,207.18
ACC-0168,AMZN,2026-07-09,5,153.21
ACC-0168,AMZN,2026-07-20,7,153.89
ACC-0168,DIS,2026-07-27,32,317.31
ACC-0168,AMZN,2026-08-04,21,139.49
ACC-0169,SHOP,2025-07-09,49,358.07
ACC-0169,SHOP,2025-07-11,-21,372.70
ACC-0169,BA,2025-09-15,35,360.18
ACC-0169,SHOP,2025-09-22,13,303.95
ACC-0169,SHOP,2025-10-08,-3,321.53
ACC-0169,SHOP,2025-10-20,20,330.72
ACC-0169,GOOGL,2025-11-07,15,130.27
ACC-0169,BA,2025-12-12,10,295.83
ACC-0169,TSM,2025-12-22,-43,202.08
ACC-0169,BA,2025-12-24,-4,322.24
ACC-0169,BA,2026-01-02,-57,345.86
ACC-0169,SHOP,2026-02-12,-34,422.64
ACC-0169,SHOP,2026-02-17,33,434.64
ACC-0169,BA,2026-02-18,1,439.22
ACC-0169,SHOP,2026-02-25,8,418.95
ACC-0169,SHOP,2026-03-04,-55,406.13
ACC-0169,INTC,2026-03-06,-13,249.90
ACC-0169,SHOP,2026-03-20,-40,368.49
ACC-0169,BA,2026-03-24,7,491.10
ACC-0169,BA,2026-04-01,-24,473.35
ACC-0169,BA,2026-05-13,36,472.28
ACC-0169,SHOP,2026-06-05,7,320.12
ACC-0169,SHOP,2026-06-09,-53,306.68
ACC-0169,SHOP,2026-06-30,-29,339.13
ACC-0170,CRWD,2025-07-23,27,375.00
ACC-0170,SPY,2025-07-30,-2,151.73
ACC-0170,SPY,2025-08-06,-42,159.09
ACC-0170,SPY,2025-08-12,-59,167.45
ACC-0170,SPY,2025-08-26,12,174.95
ACC-0170,AMZN,2025-10-01,12,106.57
ACC-0170,SPY,2025-10-28,-44,176.23
ACC-0170,SPY,2025-11-06,-26,176.96
ACC-0170,SPY,2025-11-19,-4,160.36
ACC-0170,SHOP,2025-12-15,53,387.97
ACC-0170,AMZN,2025-12-16,58,122.23
ACC-0170,SPY,2025-12-17,-57,169.05
ACC-0170,SPY,2026-01-16,2,168.52
ACC-0170,AMZN,2026-01-22,-20,127.23
ACC-0170,SPY,2026-02-06,14,185.70
ACC-0170,SPY,2026-02-16,-35,179.49
ACC-0170,SPY,2026-02-23,3,167.43
ACC-0170,ARM,2026-03-03,32,174.14
ACC-0170,SOFI,2026-03-10,44,19.55
ACC-0170,AMZN,2026-03-17,21,131.99
ACC-0170,SPY,2026-03-24,40,158.68
ACC-0170,AMZN,2026-06-23,-33,159.71
ACC-0170,AMZN,2026-07-23,-15,154.66
ACC-0170,RIVN,2026-09-04,7,354.47
ACC-0170,RIVN,2026-09-04,11,351.90
ACC-0170,RIVN,2026-09-04,33,352.38
ACC-0171,AAPL,2025-06-03,-33,133.62
ACC-0171,NVDA,2025-06-04,59,223.78
ACC-0171,AAPL,2025-06-05,-16,130.21
